date,day_of_week,season,month,is_weekend,route,operator,vessel_type,departure_time,duration_min,status,est_passengers,est_road_vehicles_generated,corridor_impact,pier,pier_lat,pier_lon,departure_hour,timestamp
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,94,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2024-01-18 12:00:00
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,286,95,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-18 08:00:00
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,211,70,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-18 13:00:00
2024-01-18,Thursday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,131,43,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2024-01-18 09:00:00
2024-01-18,Thursday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,125,41,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2024-01-18 11:00:00
2024-01-18,Thursday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,214,71,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2024-01-18 14:00:00
2024-01-18,Thursday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,183,61,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2024-01-18 15:00:00
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,113,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-18 08:00:00
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,81,27,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-18 11:00:00
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,182,60,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-18 14:00:00
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,76,25,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-18 09:00:00
2024-01-18,Thursday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,148,49,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-18 13:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,116,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-19 08:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,99,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2024-01-19 10:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,119,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-19 11:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,119,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-19 13:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,118,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-19 14:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,104,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-19 09:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,98,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2024-01-19 12:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,225,75,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-19 08:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,260,86,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-19 13:00:00
2024-01-19,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,121,40,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2024-01-19 09:00:00
2024-01-19,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,134,44,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2024-01-19 11:00:00
2024-01-19,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,268,89,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2024-01-19 14:00:00
2024-01-19,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,197,65,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2024-01-19 15:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,110,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-19 08:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,83,27,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-19 11:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,201,67,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-19 14:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,69,23,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-19 09:00:00
2024-01-19,Friday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,137,45,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-19 13:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,119,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-20 08:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,116,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2024-01-20 10:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,131,43,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-20 11:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,102,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-20 13:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,123,41,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-20 14:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,86,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-20 09:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,100,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2024-01-20 12:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,248,82,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-20 08:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,202,67,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-20 13:00:00
2024-01-20,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,133,44,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2024-01-20 09:00:00
2024-01-20,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,132,44,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2024-01-20 11:00:00
2024-01-20,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,229,76,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2024-01-20 14:00:00
2024-01-20,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,184,61,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2024-01-20 15:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,101,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-20 08:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,88,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-20 11:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,188,62,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-20 14:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,74,24,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-20 09:00:00
2024-01-20,Saturday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,117,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-20 13:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,115,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-21 08:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,118,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2024-01-21 10:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,122,40,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-21 11:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,133,44,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-21 13:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,113,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-21 14:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,90,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-21 09:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,111,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2024-01-21 12:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,266,88,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-21 08:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,200,66,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-21 13:00:00
2024-01-21,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,124,41,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2024-01-21 09:00:00
2024-01-21,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,130,43,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2024-01-21 11:00:00
2024-01-21,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,237,79,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2024-01-21 14:00:00
2024-01-21,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,195,65,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2024-01-21 15:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,88,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-21 08:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,97,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-21 11:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,223,74,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-21 14:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,83,27,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-21 09:00:00
2024-01-21,Sunday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,143,47,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-21 13:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,89,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-22 08:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,101,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2024-01-22 10:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,110,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-22 11:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,124,41,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-22 13:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,97,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-22 14:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,110,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-22 09:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,114,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2024-01-22 12:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,267,89,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-22 08:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,210,70,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-22 13:00:00
2024-01-22,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,126,42,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2024-01-22 09:00:00
2024-01-22,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,145,48,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2024-01-22 11:00:00
2024-01-22,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,253,84,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2024-01-22 14:00:00
2024-01-22,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,235,78,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2024-01-22 15:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,115,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-22 08:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,83,27,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-22 11:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,167,55,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-22 14:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,72,24,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-22 09:00:00
2024-01-22,Monday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,132,44,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-22 13:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,89,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-23 08:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,107,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2024-01-23 10:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,145,48,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-23 11:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,111,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-23 13:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,100,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-23 14:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,88,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-23 09:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,88,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2024-01-23 12:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,234,78,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-23 08:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,223,74,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-23 13:00:00
2024-01-23,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,100,33,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2024-01-23 09:00:00
2024-01-23,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,142,47,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2024-01-23 11:00:00
2024-01-23,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,262,87,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2024-01-23 14:00:00
2024-01-23,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,227,75,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2024-01-23 15:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,99,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-23 08:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,103,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-23 11:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,172,57,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-23 14:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,87,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-23 09:00:00
2024-01-23,Tuesday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,119,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-23 13:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,98,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-24 08:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,110,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2024-01-24 10:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,138,46,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2024-01-24 11:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,130,43,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-24 13:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,101,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2024-01-24 14:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,94,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2024-01-24 09:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,104,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2024-01-24 12:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,264,88,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2024-01-24 08:00:00
2024-01-24,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,238,79,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2024-01-24 13:00:00
2024-01-24,Wednesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,123,41,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2024-01-24 09:00:00
